,price,room_bed,room_bath,lot_measure,ceil,coast,condition,quality,ceil_measure,basement,yr_built,zipcode,lat,long,furnished,yr_sold,age_sold,Have_basement,renovation_in_15to20_Years,renovation_in_10to15_Years,renovation_in_5to10_Years,renovation_in_0to5_Years
217,250000,1,1.0,4000,1.0,0,3,6,750,0,1918,98136,47.5243,-122.39,0,2014,96,0,0,0,0,0
218,259950,3,1.5,9500,1.0,0,4,7,1240,0,1955,98166,47.4756,-122.35,0,2014,59,0,0,0,0,0
219,453000,3,2.5,16300,1.0,0,4,7,1220,600,1955,98166,47.4582,-122.365,0,2015,60,1,0,0,0,0
220,410000,3,2.0,8088,1.0,0,3,7,1410,0,1987,98034,47.7303,-122.227,0,2014,27,0,0,0,0,0
221,403000,3,1.75,10790,1.0,0,3,7,1270,0,1956,98033,47.6647,-122.177,0,2014,58,0,0,0,0,0
222,549900,5,3.0,7555,2.0,0,3,8,3610,0,2003,98038,47.3534,-122.012,0,2014,11,0,0,0,0,0
223,463000,3,1.0,7700,1.0,0,4,7,1250,0,1955,98007,47.5974,-122.149,0,2015,60,0,0,0,0,0
224,375000,3,1.0,8400,1.0,0,3,7,1310,0,1972,98034,47.7253,-122.197,0,2015,43,0,0,0,0,0
225,675750,4,2.5,10274,2.0,0,3,9,2770,0,1989,98029,47.5748,-122.01799999999999,1,2014,25,0,0,0,0,0
226,252000,3,1.75,11313,1.0,0,3,7,1520,530,1987,98023,47.2837,-122.35799999999999,0,2014,27,1,0,0,0,0
227,552500,4,1.0,7980,1.0,0,4,7,1170,390,1939,98146,47.5093,-122.387,0,2015,76,1,0,0,0,0
228,369950,3,1.0,7603,1.0,0,3,7,1110,0,1967,98034,47.7262,-122.22399999999999,0,2014,47,0,0,0,0,0
229,910000,3,2.5,7250,2.0,0,3,9,2720,0,1990,98033,47.6894,-122.195,1,2015,25,0,0,0,0,0
230,379000,2,1.0,5400,1.0,0,3,7,930,0,1952,98117,47.6971,-122.37200000000001,0,2014,62,0,0,0,0,0
231,440000,3,1.75,6180,1.0,0,4,6,1060,440,1947,98118,47.5689,-122.28399999999999,0,2014,67,1,0,0,0,0
232,1080000,4,3.5,5267,2.0,0,3,10,3990,0,2008,98006,47.5641,-122.124,1,2014,6,0,0,0,0,0
233,784000,4,2.75,7091,1.5,0,4,8,1970,1570,1947,98199,47.6467,-122.39399999999999,0,2014,67,1,0,0,0,0
234,579000,3,1.75,4429,2.0,0,4,7,1800,0,1906,98103,47.6842,-122.35700000000001,0,2014,108,0,0,0,0,0
235,378000,3,2.5,2082,3.0,0,3,8,1650,0,2007,98133,47.7108,-122.33200000000001,0,2014,7,0,0,0,0,0
236,349900,3,2.5,2765,2.0,0,3,8,1580,0,2011,98126,47.5444,-122.369,0,2014,3,0,0,0,0,0
237,265000,2,1.0,5160,1.0,0,3,6,770,0,1943,98106,47.5304,-122.35600000000001,0,2014,71,0,0,0,0,0
238,799000,3,1.5,6300,1.5,0,5,8,2210,0,1916,98144,47.5892,-122.29,0,2014,98,0,0,0,0,0
239,215000,3,2.0,9282,1.0,0,5,7,1100,660,1947,98001,47.3413,-122.29,0,2014,67,1,0,0,0,0
240,389950,2,1.0,4234,1.0,0,3,6,820,0,1951,98136,47.5294,-122.38600000000001,0,2015,64,0,0,0,0,0
241,353000,5,2.75,5000,1.0,0,5,7,1100,1030,1978,98118,47.5271,-122.274,0,2014,36,1,0,0,0,0
242,299000,3,1.0,8100,1.0,0,3,7,960,0,1955,98155,47.7763,-122.305,0,2014,59,0,0,0,0,0
243,322000,3,1.0,9660,1.0,0,3,7,1230,0,1968,98053,47.6829,-122.06,0,2015,47,0,0,0,0,0
244,300000,3,2.5,6628,1.0,0,4,7,1250,770,1963,98168,47.4934,-122.33200000000001,0,2014,51,1,0,0,0,0
245,199000,3,1.0,21262,1.0,0,3,7,1390,0,1958,98058,47.4454,-122.185,0,2015,57,0,0,0,0,0
246,960000,4,2.5,5934,1.0,0,5,9,1770,1050,1952,98116,47.5706,-122.40299999999999,1,2014,62,1,0,0,0,0
247,215000,3,2.0,8505,1.0,0,3,6,1340,0,1931,98168,47.4727,-122.29700000000001,0,2014,83,0,0,0,0,0
248,818000,3,3.25,4800,2.0,0,3,7,1910,290,1943,98103,47.6551,-122.353,0,2015,72,1,1,0,0,0
249,299000,3,2.5,3121,2.0,0,3,7,1590,0,1994,98118,47.5515,-122.28399999999999,0,2014,20,0,0,0,0,0
250,550000,4,2.0,9822,1.0,0,5,7,2070,0,1955,98006,47.566,-122.14,0,2015,60,0,0,0,0,0
251,340000,4,2.5,7475,2.0,0,3,8,2360,0,1992,98031,47.4052,-122.17,0,2014,22,0,0,0,0,0
252,699900,4,2.5,11500,1.0,0,4,8,1430,760,1972,98006,47.5668,-122.147,0,2014,42,1,0,0,0,0
253,597500,4,3.0,35280,1.0,0,3,9,1510,380,1979,98052,47.7112,-122.09899999999999,1,2015,36,1,0,0,0,0
254,425000,4,2.0,5300,1.0,0,3,7,1110,380,1977,98144,47.5949,-122.296,0,2014,37,1,0,0,0,0
255,1430000,4,5.0,24054,2.0,0,3,11,4630,0,2005,98075,47.586999999999996,-121.96600000000001,1,2015,10,0,0,0,0,0
256,245000,3,2.5,7223,2.0,0,3,7,1610,0,1994,98030,47.3661,-122.17299999999999,0,2014,20,0,0,0,0,0
257,925000,5,3.5,4216,2.0,0,3,9,2520,900,2008,98115,47.6799,-122.304,1,2014,6,1,0,0,0,0
258,250000,2,1.0,21158,1.0,0,3,7,1420,0,1953,98166,47.4594,-122.359,0,2014,61,0,0,0,0,0
259,619850,4,2.5,9247,1.0,0,5,8,1500,770,1972,98006,47.5602,-122.176,0,2014,42,1,0,0,0,0
260,1690000,4,2.5,7500,2.0,0,3,9,3000,0,1937,98105,47.6571,-122.277,1,2014,77,0,1,0,0,0
261,400000,3,1.75,5750,1.5,0,5,6,1300,560,1918,98116,47.5586,-122.383,0,2014,96,1,0,0,0,0
262,442000,2,1.0,5000,1.0,0,4,7,940,470,1918,98126,47.5531,-122.37899999999999,0,2015,97,1,0,0,0,0
263,551000,4,1.5,5100,1.5,0,3,7,1470,0,1946,98117,47.6769,-122.381,0,2014,68,0,0,0,0,0
264,6890000,6,7.75,31374,2.0,0,3,13,8860,1030,2001,98039,47.6305,-122.24,1,2014,13,1,0,0,0,0
265,277000,3,2.25,11920,1.0,0,4,7,1110,500,1968,98032,47.3683,-122.279,0,2014,46,1,0,0,0,0
266,245000,2,1.5,1058,2.0,0,3,7,690,0,2005,98103,47.6951,-122.34299999999999,0,2015,10,0,0,0,0,0
267,850000,4,3.0,4000,1.0,0,3,8,1790,1540,1958,98103,47.6559,-122.344,0,2014,56,1,0,0,0,0
268,530000,5,2.5,9636,1.0,0,4,7,1690,1220,1964,98008,47.5803,-122.119,0,2014,50,1,0,0,0,0
269,260000,3,2.5,5797,2.0,0,3,7,1670,0,1988,98030,47.3505,-122.179,0,2014,26,0,0,0,0,0
270,435000,6,2.5,11970,1.0,0,3,7,1470,800,1964,98011,47.7722,-122.204,0,2015,51,1,0,0,0,0
271,288000,3,1.0,40500,1.0,0,4,7,1410,0,1961,98092,47.3199,-122.1,0,2014,53,0,0,0,0,0
272,425000,2,1.0,5880,1.0,0,3,6,900,350,1948,98117,47.6908,-122.391,0,2015,67,1,0,0,0,0
273,808000,8,3.75,4600,2.0,0,3,7,2860,600,1987,98105,47.6617,-122.289,0,2014,27,1,0,0,0,0
274,550000,3,2.25,26500,1.0,0,4,8,1570,380,1965,98006,47.5784,-122.179,0,2015,50,1,0,0,0,0
275,875000,3,2.75,39586,1.5,0,3,11,3270,0,1988,98077,47.731,-122.07799999999999,1,2015,27,0,0,0,0,0
276,300000,3,2.25,7225,1.0,0,3,8,1690,380,1979,98042,47.3551,-122.148,0,2015,36,1,0,0,0,0
277,532000,3,2.5,8022,2.0,0,3,8,1830,0,1987,98074,47.6198,-122.044,0,2015,28,0,0,0,0,0
278,465000,4,2.5,39413,2.0,0,4,9,2820,0,1989,98092,47.3064,-122.1,1,2014,25,0,0,0,0,0
279,411000,5,1.75,12293,1.0,0,4,8,1430,1430,1947,98133,47.7385,-122.348,0,2014,67,1,0,0,0,0
280,799000,3,1.0,4178,2.0,0,3,8,1510,0,1902,98103,47.6849,-122.335,0,2014,112,0,0,0,0,0
281,305000,3,2.0,12430,1.0,0,4,7,1430,0,1957,98056,47.4903,-122.178,0,2015,58,0,0,0,0,0
282,340000,3,2.0,9879,2.0,0,3,6,1130,0,1996,98053,47.635,-121.964,0,2014,18,0,0,0,0,0
283,420000,5,3.0,3149,2.0,0,3,8,1670,960,2013,98056,47.5065,-122.171,0,2014,1,1,0,0,0,0
284,579000,2,2.0,6275,1.0,0,3,8,1870,0,2003,98053,47.7108,-122.031,0,2014,11,0,0,0,0,0
285,998160,2,2.5,16050,1.0,0,4,9,1260,1750,1976,98006,47.5643,-122.16,1,2015,39,1,0,0,0,0
286,335000,3,2.5,7632,2.0,0,3,8,2440,0,1998,98003,47.3494,-122.301,0,2014,16,0,0,0,0,0
287,491950,3,2.25,10733,1.0,0,3,7,1440,650,1958,98115,47.6971,-122.281,0,2014,56,1,0,0,0,0
288,369990,4,2.5,7133,2.0,0,3,7,1960,0,2002,98056,47.4941,-122.19,0,2014,12,0,0,0,0,0
289,720000,4,2.5,17038,2.0,0,3,9,3420,0,2007,98034,47.718,-122.241,1,2014,7,0,0,0,0,0
290,795000,4,2.5,16564,2.0,0,3,10,3160,0,1987,98074,47.6365,-122.04,1,2014,27,0,0,0,0,0
291,294350,3,1.0,5120,1.5,0,3,6,1210,200,1925,98106,47.5238,-122.355,0,2014,89,1,0,0,0,0
292,263000,3,1.75,7485,1.0,0,4,8,1330,460,1979,98023,47.3118,-122.34,0,2014,35,1,0,0,0,0
293,776500,4,1.5,10372,1.0,0,3,7,1510,780,1965,98033,47.6888,-122.199,0,2015,50,1,0,0,0,0
294,379000,3,1.0,10320,1.0,0,4,7,1140,0,1963,98034,47.7168,-122.196,0,2015,52,0,0,0,0,0
295,213500,3,1.0,6000,1.0,0,4,7,1220,0,1968,98002,47.3245,-122.209,0,2014,46,0,0,0,0,0
296,1600000,4,2.5,13341,1.5,1,5,8,1800,1180,1928,98034,47.70399999999999,-122.245,0,2014,86,1,0,0,0,0
297,279200,1,1.0,6350,1.0,0,3,5,640,0,1939,98117,47.6976,-122.359,0,2014,75,0,0,0,0,0
298,1210000,3,2.25,8520,2.0,0,4,8,1590,0,1980,98004,47.6477,-122.21600000000001,0,2015,35,0,0,0,0,0
299,265000,3,2.5,6527,2.0,0,3,8,1780,0,1989,98092,47.2578,-122.21700000000001,0,2014,25,0,0,0,0,0
300,415000,3,1.0,7975,1.0,0,4,7,1300,0,1958,98008,47.611000000000004,-122.12200000000001,0,2014,56,0,0,0,0,0
301,262000,3,2.5,10300,2.0,0,4,7,1680,0,1994,98010,47.31399999999999,-122.001,0,2014,20,0,0,0,0,0
302,720000,3,2.5,2200,2.0,0,4,7,1500,600,1919,98122,47.614,-122.294,0,2015,96,1,0,0,0,0
303,750000,4,2.25,9525,1.0,0,3,8,1080,1080,1961,98040,47.5651,-122.221,0,2015,54,1,0,0,0,0
304,463000,2,1.0,5650,2.0,0,4,7,1250,0,1943,98126,47.5495,-122.37700000000001,0,2014,71,0,0,0,0,0
305,329990,4,2.75,8438,2.0,0,3,8,2420,0,1997,98022,47.2089,-122.01100000000001,0,2015,18,0,0,0,0,0
306,189950,3,1.0,6460,1.0,0,5,6,920,0,1969,98042,47.3665,-122.08200000000001,0,2014,45,0,0,0,0,0
307,430000,3,1.0,12521,1.5,0,4,7,940,0,1949,98133,47.7169,-122.331,0,2015,66,0,0,0,0,0
308,910000,3,2.0,6120,1.0,0,4,8,1350,1350,1962,98115,47.6731,-122.32700000000001,0,2014,52,1,0,0,0,0
309,528000,3,2.5,5613,2.0,0,3,7,2020,0,2003,98053,47.6835,-122.035,0,2014,11,0,0,0,0,0
310,383000,4,1.75,19607,1.0,0,4,8,1290,1290,1958,98056,47.5067,-122.197,0,2014,56,1,0,0,0,0
311,451000,4,1.5,5444,1.5,0,3,8,1620,0,1955,98125,47.7065,-122.29700000000001,0,2014,59,0,0,0,0,0
312,615000,2,1.5,5000,1.5,0,5,6,1210,0,1907,98117,47.6793,-122.397,0,2014,107,0,0,0,0,0
313,1230000,2,2.5,609,3.0,0,3,11,1910,560,2011,98112,47.6182,-122.31200000000001,1,2015,4,1,0,0,0,0
314,570000,3,2.0,10929,1.0,0,3,8,1260,670,1964,98155,47.7657,-122.272,0,2015,51,1,0,0,0,0
315,705000,4,2.0,5050,1.0,0,5,7,1160,880,1937,98115,47.6885,-122.324,0,2015,78,1,0,0,0,0
316,720000,3,2.25,9297,2.0,0,4,8,2120,0,1981,98006,47.5561,-122.154,0,2014,33,0,0,0,0,0
317,570000,3,2.0,5401,1.0,0,4,7,1530,0,1937,98115,47.68600000000001,-122.304,0,2014,77,0,0,0,0,0
318,239000,4,1.0,8316,1.0,0,3,6,1280,0,1950,98168,47.4989,-122.302,0,2014,64,0,0,0,0,0
319,500000,3,1.75,48096,1.0,0,3,7,1690,0,1973,98053,47.6745,-122.061,0,2015,42,0,0,0,0,0
320,630000,3,2.0,6000,1.0,0,3,8,1090,380,1950,98033,47.6829,-122.20200000000001,0,2015,65,1,1,0,0,0
321,390000,4,2.0,9200,1.5,0,3,7,2290,0,1920,98166,47.4678,-122.363,0,2015,95,0,0,0,0,0
322,164950,3,1.75,15330,1.0,0,3,7,1080,490,1956,98166,47.4608,-122.34,0,2014,58,1,0,0,0,0
323,750000,4,2.5,4548,2.0,0,3,8,2680,0,2009,98052,47.7073,-122.11399999999999,0,2015,6,0,0,0,0,0
324,700000,3,2.0,4500,1.0,0,3,7,1090,850,1926,98107,47.6659,-122.359,0,2014,88,1,0,0,0,0
325,765000,2,1.75,4000,1.0,0,3,7,990,670,1940,98112,47.6394,-122.28,0,2014,74,1,0,0,0,0
326,765000,3,1.5,5111,2.0,0,5,8,1500,0,1984,98122,47.6118,-122.28399999999999,0,2015,31,0,0,0,0,0
327,200000,5,1.75,15525,1.0,0,4,7,1770,0,1959,98059,47.5025,-122.14200000000001,0,2014,55,0,0,0,0,0
328,170000,1,0.75,5600,1.0,0,3,6,850,0,1903,98019,47.7654,-121.48,0,2015,112,0,0,0,0,0
329,732000,4,1.75,11300,1.0,0,4,9,2360,0,1974,98006,47.5728,-122.163,1,2014,40,0,0,0,0,0
330,410000,2,1.5,4000,1.0,0,3,7,1000,660,1950,98115,47.6832,-122.304,0,2014,64,1,0,0,0,0
331,419000,2,2.25,1253,2.0,0,3,8,840,340,2008,98122,47.6124,-122.309,0,2014,6,1,0,0,0,0
332,411000,3,1.75,9844,1.0,0,4,7,1190,300,1959,98155,47.7626,-122.29700000000001,0,2014,55,1,0,0,0,0
333,350000,4,1.75,7336,1.0,0,4,8,1770,0,1986,98058,47.4265,-122.163,0,2015,29,0,0,0,0,0
334,232603,3,1.75,11461,2.0,0,4,7,1750,0,1976,98002,47.3173,-122.21,0,2014,38,0,0,0,0,0
335,175000,4,1.0,6030,1.5,0,3,6,1300,0,1947,98168,47.4778,-122.286,0,2014,67,0,0,0,0,0
336,249900,2,1.0,7560,1.0,0,3,6,560,0,1944,98126,47.5271,-122.375,0,2014,70,0,0,0,0,0
337,535500,3,2.5,4976,2.0,0,3,8,2050,0,1994,98029,47.5689,-121.995,0,2015,21,0,0,0,0,0
338,560000,3,1.75,4375,1.0,0,3,7,970,600,1940,98116,47.5889,-122.389,0,2015,75,1,0,0,0,0
339,870000,4,3.0,21780,2.0,0,3,9,3040,1460,1980,98040,47.5581,-122.213,1,2014,34,1,0,0,0,0
340,760000,4,2.5,36183,2.0,0,3,9,2730,0,1986,98052,47.7036,-122.12700000000001,1,2014,28,0,0,0,0,0
341,431000,3,2.5,12677,2.0,0,3,8,1710,0,1996,98028,47.75,-122.234,0,2014,18,0,0,0,0,0
342,549000,2,2.5,953,3.0,0,3,9,1380,0,2006,98103,47.6654,-122.355,1,2014,8,0,0,0,0,0
343,535000,3,2.5,1499,2.5,0,3,9,1790,60,2005,98199,47.6475,-122.396,1,2014,9,1,0,0,0,0
344,222000,2,2.0,3300,2.0,0,3,6,1360,0,2004,98038,47.3489,-122.022,0,2014,10,0,0,0,0,0
345,205425,2,1.0,6780,1.0,0,4,6,880,0,1945,98178,47.5009,-122.24799999999999,0,2014,69,0,0,0,0,0
346,240500,2,1.0,12092,1.0,0,3,6,960,280,1922,98146,47.4957,-122.352,0,2015,93,1,0,0,0,0
347,399000,4,2.5,9292,2.0,0,3,8,2540,330,1979,98058,47.4522,-122.12299999999999,0,2014,35,1,0,0,0,0
348,222200,2,1.0,10000,1.0,0,3,7,1210,0,1953,98148,47.4402,-122.333,0,2015,62,0,0,0,0,0
349,575000,4,2.5,6137,2.0,0,3,8,2400,0,1990,98074,47.6187,-122.04,0,2014,24,0,0,0,0,0
350,510000,3,2.5,8133,1.0,0,3,8,1390,440,1996,98028,47.7478,-122.24700000000001,0,2015,19,1,0,0,0,0
351,306500,2,1.0,16400,1.5,0,4,6,1420,0,1943,98023,47.3221,-122.344,0,2015,72,0,0,0,0,0
352,555000,4,2.0,2600,1.0,0,5,7,840,840,1915,98107,47.6648,-122.363,0,2014,99,1,0,0,0,0
353,525000,3,2.0,11430,1.0,0,3,7,1190,600,1985,98074,47.6319,-122.035,0,2015,30,1,0,0,0,0
354,599000,5,3.25,6180,1.0,0,3,7,1330,1260,1960,98118,47.551,-122.272,0,2014,54,1,0,0,0,0
355,515000,4,2.25,7800,1.0,0,3,8,1470,1000,1975,98052,47.6913,-122.115,0,2014,39,1,0,0,0,0
356,439000,3,1.0,19007,1.0,0,4,8,1290,240,1949,98166,47.4508,-122.352,0,2015,66,1,0,0,0,0
357,670950,3,2.5,2375,3.0,0,3,8,1790,0,2007,98107,47.6726,-122.38,0,2014,7,0,0,0,0,0
358,370000,2,1.5,2102,2.0,0,3,7,1010,0,1984,98119,47.6374,-122.375,0,2014,30,0,0,0,0,0
359,275000,4,1.0,7345,1.5,0,3,7,1770,0,1966,98106,47.5393,-122.351,0,2015,49,0,0,0,0,0
360,170000,2,1.0,8424,1.0,0,4,6,810,0,1959,98023,47.3286,-122.346,0,2014,55,0,0,0,0,0
361,732000,3,2.0,55756,1.0,0,5,9,1940,0,1954,98007,47.5913,-122.149,1,2014,60,0,0,0,0,0
362,268000,5,2.5,4564,2.0,0,3,7,2400,0,2004,98042,47.369,-122.126,0,2015,11,0,0,0,0,0
363,305000,5,2.25,8400,1.5,0,5,7,2660,0,1961,98092,47.2909,-122.189,0,2014,53,0,0,0,0,0
364,350000,3,2.0,1298,3.0,0,3,7,1320,0,1995,98117,47.6959,-122.376,0,2014,19,0,0,0,0,0
365,340000,3,1.75,9635,1.0,0,4,7,1210,0,1987,98019,47.7382,-121.98,0,2014,27,0,0,0,0,0
366,708000,4,2.5,5600,2.0,0,3,9,3090,0,2005,98075,47.597,-121.979,1,2015,10,0,0,0,0,0
367,490000,3,1.75,8208,1.0,0,4,8,1660,0,1965,98005,47.5919,-122.154,0,2014,49,0,0,0,0,0
368,299000,3,1.0,9514,1.0,0,4,7,1040,0,1969,98059,47.4936,-122.102,0,2014,45,0,0,0,0,0
369,327500,3,2.5,1866,2.0,0,3,8,1570,250,2008,98166,47.4643,-122.346,0,2014,6,1,0,0,0,0
370,352800,4,2.0,6360,1.0,0,3,7,1330,750,1960,98118,47.5392,-122.27799999999999,0,2014,54,1,0,0,0,0
371,990000,3,3.25,4182,2.0,0,5,8,2100,360,1910,98115,47.6782,-122.311,0,2015,105,1,0,0,0,0
372,995000,3,4.5,47044,2.0,1,3,9,3720,660,1968,98166,47.4734,-122.365,1,2014,46,1,0,0,0,0
373,390000,3,2.5,4755,2.0,0,3,8,1910,0,1997,98059,47.4956,-122.162,0,2015,18,0,0,0,0,0
374,337000,4,2.5,5100,2.0,0,3,8,2470,0,2005,98038,47.3622,-122.041,0,2014,9,0,0,0,0,0
375,367000,4,2.5,8182,2.0,0,3,8,2350,0,1997,98042,47.3697,-122.10600000000001,0,2014,17,0,0,0,0,0
376,1070000,2,2.25,14864,1.0,0,3,8,1950,1950,1947,98144,47.5884,-122.291,0,2014,67,1,0,0,0,0
377,785000,3,3.0,1983,3.0,0,3,9,1610,340,2009,98004,47.6078,-122.20200000000001,1,2014,5,1,0,0,0,0
378,495000,4,3.0,2811,2.0,0,3,8,2240,500,2003,98072,47.7738,-122.15799999999999,0,2014,11,1,0,0,0,0
379,490000,4,2.25,4960,2.0,0,3,7,1710,310,1938,98117,47.6867,-122.369,0,2014,76,1,0,0,0,0
380,589000,3,1.5,5040,1.0,0,3,7,1090,300,1947,98105,47.6611,-122.28200000000001,0,2014,67,1,0,0,0,0
381,1070000,5,3.5,3000,2.0,0,3,9,2260,660,2014,98103,47.6846,-122.34899999999999,1,2014,0,1,0,0,0,0
382,252000,2,1.0,15450,1.0,0,4,6,940,0,1926,98070,47.4408,-122.461,0,2014,88,0,0,0,0,0
383,305000,3,3.0,1112,3.0,0,3,7,1290,0,2008,98125,47.7282,-122.296,0,2014,6,0,0,0,0,0
384,605000,4,2.25,48788,1.0,0,5,7,1520,1420,1961,98028,47.7422,-122.245,0,2014,53,1,0,0,0,0
385,427500,3,1.5,43186,1.5,0,4,7,1300,600,1971,98038,47.4199,-121.99,0,2014,43,1,0,0,0,0
386,467000,3,2.5,3984,2.0,0,3,8,1530,0,1995,98029,47.568999999999996,-122.007,0,2015,20,0,0,0,0,0
387,2140000,4,3.75,453895,2.0,0,3,11,4360,790,1997,98053,47.6795,-121.991,1,2014,17,1,0,0,0,0
388,1400000,3,2.75,19530,1.0,1,3,8,1690,1440,1947,98008,47.5895,-122.111,0,2015,68,1,0,0,0,0
389,340000,2,1.0,6718,1.0,0,3,7,1230,470,1956,98198,47.4131,-122.331,0,2015,59,1,0,0,0,0
390,245000,3,2.0,8250,1.0,0,3,7,1390,0,1987,98042,47.3707,-122.094,0,2014,27,0,0,0,0,0
391,287500,5,2.0,67953,1.5,0,4,7,1620,400,1936,98178,47.4891,-122.26299999999999,0,2015,79,1,0,0,0,0
392,285000,3,1.0,4268,1.0,0,3,7,1040,400,1953,98108,47.5468,-122.29299999999999,0,2014,61,1,0,0,0,0
393,390000,3,1.75,16552,1.0,0,4,7,1180,0,1967,98072,47.7426,-122.116,0,2014,47,0,0,0,0,0
394,402000,3,3.5,1666,2.0,0,3,7,1000,240,2008,98136,47.5496,-122.38799999999999,0,2014,6,1,0,0,0,0
395,186000,3,1.0,10080,1.0,0,4,7,1200,0,1969,98042,47.3261,-122.135,0,2015,46,0,0,0,0,0
396,261000,4,1.75,9824,1.0,0,5,7,1820,0,1968,98042,47.3833,-122.09299999999999,0,2015,47,0,0,0,0,0
397,353000,3,2.5,6021,2.0,0,3,7,2550,0,2002,98030,47.3828,-122.211,0,2015,13,0,0,0,0,0
398,625504,3,2.25,1566,2.0,0,3,8,1060,210,2014,98105,47.6647,-122.28399999999999,0,2014,0,1,0,0,0,0
399,321000,4,1.0,18836,1.0,0,4,7,1300,0,1941,98056,47.5029,-122.18799999999999,0,2014,73,0,0,0,0,0
400,605000,3,2.5,1119,3.0,0,3,7,1110,390,2008,98109,47.6327,-122.346,0,2015,7,1,0,0,0,0
401,589500,4,1.5,4933,1.5,0,4,8,2270,1250,1929,98108,47.5655,-122.315,0,2015,86,1,0,0,0,0
402,550000,3,2.25,8095,2.0,0,3,10,2090,0,1988,98136,47.5287,-122.385,1,2014,26,0,0,0,0,0
403,820000,4,2.5,8633,2.0,0,3,10,3720,0,1999,98074,47.6085,-122.01299999999999,1,2014,15,0,0,0,0,0
404,200000,2,1.0,7200,1.0,0,3,6,1010,0,1956,98166,47.4815,-122.339,0,2015,59,0,0,0,0,0
405,507500,3,2.0,8118,1.0,0,3,7,1020,1000,1963,98008,47.5866,-122.118,0,2014,51,1,0,0,0,0
406,294000,3,3.0,4120,1.5,0,3,7,1140,530,1929,98055,47.4881,-122.199,0,2015,86,1,0,0,0,1
407,238000,4,1.75,6900,1.0,0,3,7,910,740,1978,98002,47.2802,-122.211,0,2014,36,1,0,0,0,0
408,225000,2,1.0,6000,1.0,0,3,6,700,0,1943,98055,47.4671,-122.212,0,2014,71,0,0,0,0,0
409,653000,4,2.5,7000,2.0,0,4,9,2160,0,1989,98029,47.5659,-122.01299999999999,1,2014,25,0,0,0,0,0
410,660000,3,3.0,1825,2.0,0,3,8,1660,600,2002,98122,47.6108,-122.30799999999999,0,2014,12,1,0,0,0,0
411,229000,4,2.25,7688,1.0,0,3,8,1170,840,1979,98023,47.3086,-122.396,0,2014,35,1,0,0,0,0
412,479500,2,1.0,5760,1.0,0,3,6,730,200,1917,98118,47.5598,-122.266,0,2015,98,1,0,0,0,0
413,495000,4,2.0,4770,1.0,0,4,7,1230,380,1941,98126,47.5333,-122.381,0,2015,74,1,0,0,0,0
414,216650,3,3.5,1077,2.0,0,3,7,1300,180,2007,98109,47.5421,-122.322,0,2014,7,1,0,0,0,0
415,902000,4,2.25,9200,1.0,0,5,9,1570,960,1976,98006,47.5612,-122.152,1,2014,38,1,0,0,0,0
416,506000,3,2.5,213008,1.0,0,3,8,2100,0,1990,98092,47.2984,-122.14399999999999,0,2014,24,0,0,0,0,0
417,130000,2,1.0,6654,1.0,0,3,7,840,0,1951,98133,47.7319,-122.335,0,2014,63,0,0,0,0,0
418,589450,4,2.5,7941,2.0,0,3,10,3190,0,2005,98038,47.353,-122.00200000000001,1,2014,9,0,0,0,0,0
419,780000,4,1.0,4500,1.5,0,3,8,2190,1200,1924,98144,47.5824,-122.29299999999999,0,2014,90,1,0,0,0,1
420,597500,3,2.5,4800,2.0,0,3,7,2620,0,2002,98053,47.6849,-122.037,0,2014,12,0,0,0,0,0
421,475000,3,2.75,3938,2.0,0,3,8,1890,0,1999,98065,47.5336,-121.867,0,2015,16,0,0,0,0,0
422,220000,4,1.75,7840,1.0,0,3,7,1010,1010,1968,98003,47.3309,-122.29899999999999,0,2014,46,1,0,0,0,0
423,612125,2,1.5,6000,1.0,0,3,7,1090,580,1950,98119,47.6517,-122.374,0,2015,65,1,0,0,0,0
424,680000,4,3.0,6175,2.0,0,3,9,3150,0,2001,98075,47.5968,-122.01700000000001,1,2014,13,0,0,0,0,0
425,556000,3,1.0,4005,1.5,0,4,7,1160,640,1929,98117,47.6876,-122.38,0,2014,85,1,0,0,0,0
426,641000,4,2.5,6015,2.0,0,3,8,2600,0,2004,98075,47.5971,-122.031,0,2014,10,0,0,0,0,0
427,403000,3,2.5,4125,2.0,0,3,7,1700,0,2004,98065,47.5305,-121.854,0,2015,11,0,0,0,0,0
428,250000,2,1.0,6370,1.0,0,3,6,850,0,1951,98126,47.5198,-122.37299999999999,0,2015,64,0,0,0,0,0
429,1230000,4,2.25,6906,2.0,0,4,10,2280,1210,1928,98199,47.6424,-122.40700000000001,1,2014,86,1,0,0,0,0
430,600000,4,1.75,7800,1.0,0,4,8,1700,0,1975,98052,47.651,-122.119,0,2014,39,0,0,0,0,0
431,445000,3,2.5,9608,2.0,0,3,8,2250,0,1994,98045,47.4865,-121.802,0,2015,21,0,0,0,0,0
432,475000,3,2.5,6031,2.0,0,3,8,2480,0,2001,98155,47.772,-122.29700000000001,0,2014,13,0,0,0,0,0
433,220000,4,1.75,18400,1.5,0,4,6,1530,0,1938,98002,47.32899999999999,-122.219,0,2014,76,0,0,0,0,0
434,825000,5,1.75,6000,1.5,0,3,8,2080,250,1937,98199,47.6461,-122.39200000000001,0,2015,78,1,0,0,0,0
435,550000,4,1.0,34848,1.0,0,1,5,930,730,1933,98052,47.6621,-122.132,0,2014,81,1,0,0,0,0
